season,week,playerId,playerName,team,position,passYds,passTd,rushYds,rushTd,rec,recYds,recTd,fumblesLost
2022,10,00-0034791,N.Chubb,CLE,RB,0,0,63,1,3,18,0,0
2022,11,00-0034791,N.Chubb,CLE,RB,0,0,19,0,3,48,0,0
2022,12,00-0034791,N.Chubb,CLE,RB,0,0,116,1,1,16,0,0
2022,13,00-0034791,N.Chubb,CLE,RB,0,0,80,0,0,0,0,0
2022,14,00-0034791,N.Chubb,CLE,RB,0,0,34,0,3,20,0,0
2022,15,00-0034791,N.Chubb,CLE,RB,0,0,99,0,0,0,0,0
2022,16,00-0034791,N.Chubb,CLE,RB,0,0,92,0,1,10,0,0
2022,17,00-0034791,N.Chubb,CLE,RB,0,0,104,0,1,12,0,0
2022,18,00-0034791,N.Chubb,CLE,RB,0,0,77,0,5,45,1,0
2022,1,00-0034796,L.Jackson,BAL,QB,213,3,17,0,0,0,0,0
2022,2,00-0034796,L.Jackson,BAL,QB,318,3,119,1,0,0,0,0
2022,3,00-0034796,L.Jackson,BAL,QB,218,4,107,1,0,0,0,0
2022,4,00-0034796,L.Jackson,BAL,QB,144,1,73,0,0,0,0,0
2022,5,00-0034796,L.Jackson,BAL,QB,174,1,58,0,0,0,0,0
2022,6,00-0034796,L.Jackson,BAL,QB,210,1,77,0,0,0,0,0
2022,7,00-0034796,L.Jackson,BAL,QB,120,0,59,0,0,0,0,0
2022,8,00-0034796,L.Jackson,BAL,QB,238,2,43,0,0,0,0,0
2022,9,00-0034796,L.Jackson,BAL,QB,133,1,82,0,0,0,0,0
2022,11,00-0034796,L.Jackson,BAL,QB,209,0,31,1,0,0,0,0
2022,12,00-0034796,L.Jackson,BAL,QB,254,1,89,0,0,0,0,0
2022,13,00-0034796,L.Jackson,BAL,QB,11,0,9,0,0,0,0,0
2022,1,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,14,0,0
2022,2,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,5,0,0
2022,3,00-0034798,D.Smythe,MIA,TE,0,0,0,0,3,23,0,0
2022,5,00-0034798,D.Smythe,MIA,TE,0,0,1,1,1,8,0,0
2022,9,00-0034798,D.Smythe,MIA,TE,0,0,0,0,0,0,0,0
2022,10,00-0034798,D.Smythe,MIA,TE,0,0,0,0,0,0,0,0
2022,12,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,4,1,0
2022,13,00-0034798,D.Smythe,MIA,TE,0,0,0,0,2,21,0,0
2022,15,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,-2,0,0
2022,16,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,8,0,0
2022,17,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,9,0,0
2022,18,00-0034798,D.Smythe,MIA,TE,0,0,0,0,3,39,0,0
2022,19,00-0034798,D.Smythe,MIA,TE,0,0,0,0,1,20,0,0
2022,12,00-0034816,R.Jones,KC,RB,0,0,12,0,1,22,0,0
2022,15,00-0034816,R.Jones,KC,RB,0,0,6,0,0,0,0,0
2022,16,00-0034816,R.Jones,KC,RB,0,0,4,0,0,0,0,0
2022,17,00-0034816,R.Jones,KC,RB,0,0,3,0,0,0,0,0
2022,18,00-0034816,R.Jones,KC,RB,0,0,45,1,0,0,0,0
2022,21,00-0034816,R.Jones,KC,RB,0,0,0,0,0,0,0,0
2022,1,00-0034827,D.Moore,CAR,WR,0,0,7,0,3,43,0,0
2022,2,00-0034827,D.Moore,CAR,WR,0,0,0,0,3,43,1,0
2022,3,00-0034827,D.Moore,CAR,WR,0,0,13,0,1,2,0,0
2022,4,00-0034827,D.Moore,CAR,WR,0,0,11,0,6,50,0,0
2022,5,00-0034827,D.Moore,CAR,WR,0,0,8,0,4,59,0,0
2022,6,00-0034827,D.Moore,CAR,WR,0,0,0,0,3,7,0,0
2022,7,00-0034827,D.Moore,CAR,WR,0,0,-3,0,7,69,1,0
2022,8,00-0034827,D.Moore,CAR,WR,0,0,3,0,6,152,1,0
2022,9,00-0034827,D.Moore,CAR,WR,0,0,0,0,2,24,0,0
2022,10,00-0034827,D.Moore,CAR,WR,0,0,0,0,4,29,0,0
2022,11,00-0034827,D.Moore,CAR,WR,0,0,0,0,3,24,0,0
2022,12,00-0034827,D.Moore,CAR,WR,0,0,0,0,4,103,1,0
2022,14,00-0034827,D.Moore,CAR,WR,0,0,6,0,0,0,0,0
2022,15,00-0034827,D.Moore,CAR,WR,0,0,0,0,5,73,1,0
2022,16,00-0034827,D.Moore,CAR,WR,0,0,8,0,5,83,1,0
2022,17,00-0034827,D.Moore,CAR,WR,0,0,0,0,6,117,1,0
2022,18,00-0034827,D.Moore,CAR,WR,0,0,0,0,1,10,0,0
2022,1,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,1,1,0,0
2022,2,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,4,41,1,0
2022,3,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,1,6,0,0
2022,4,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,2,23,0,0
2022,5,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,1,30,0,0
2022,6,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,6,69,2,0
2022,7,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,3,27,0,0
2022,8,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,3,38,1,0
2022,9,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,1,3,0,0
2022,10,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,2,31,0,0
2022,12,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,0,0,0,0
2022,13,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,0,0,0,0
2022,14,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,0,0,0,0
2022,15,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,1,5,0,0
2022,16,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,1,24,0,0
2022,17,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,2,18,1,0
2022,18,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,4,46,0,0
2022,19,00-0034829,M.Gesicki,MIA,TE,0,0,0,0,2,15,1,0
2022,1,00-0034830,H.Hurst,CIN,TE,0,0,0,0,5,46,0,0
2022,2,00-0034830,H.Hurst,CIN,TE,0,0,0,0,5,24,0,0
2022,3,00-0034830,H.Hurst,CIN,TE,0,0,0,0,1,7,0,0
2022,4,00-0034830,H.Hurst,CIN,TE,0,0,0,0,3,27,1,0
2022,5,00-0034830,H.Hurst,CIN,TE,0,0,0,0,6,53,1,0
2022,6,00-0034830,H.Hurst,CIN,TE,0,0,0,0,3,21,0,0
2022,7,00-0034830,H.Hurst,CIN,TE,0,0,0,0,6,48,0,0
2022,8,00-0034830,H.Hurst,CIN,TE,0,0,0,0,4,42,0,0
2022,9,00-0034830,H.Hurst,CIN,TE,0,0,0,0,5,35,0,0
2022,11,00-0034830,H.Hurst,CIN,TE,0,0,0,0,2,28,0,0
2022,12,00-0034830,H.Hurst,CIN,TE,0,0,0,0,6,57,0,0
2022,13,00-0034830,H.Hurst,CIN,TE,0,0,0,0,2,12,0,0
2022,18,00-0034830,H.Hurst,CIN,TE,0,0,0,0,4,14,0,0
2022,19,00-0034830,H.Hurst,CIN,TE,0,0,0,0,4,45,0,0
2022,20,00-0034830,H.Hurst,CIN,TE,0,0,0,0,5,59,1,0
2022,21,00-0034830,H.Hurst,CIN,TE,0,0,0,0,4,37,0,0
2022,15,00-0034838,R.Freeman,HOU,RB,0,0,51,0,1,5,0,0
2022,16,00-0034838,R.Freeman,HOU,RB,0,0,32,0,1,6,0,0
2022,17,00-0034838,R.Freeman,HOU,RB,0,0,19,0,3,20,0,0
2022,18,00-0034838,R.Freeman,HOU,RB,0,0,15,0,1,2,0,0
2022,1,00-0034844,S.Barkley,NYG,RB,0,0,164,1,6,30,0,0
2022,2,00-0034844,S.Barkley,NYG,RB,0,0,72,0,3,16,0,0
2022,3,00-0034844,S.Barkley,NYG,RB,0,0,81,1,4,45,0,0
2022,4,00-0034844,S.Barkley,NYG,RB,0,0,146,0,2,16,0,0
2022,5,00-0034844,S.Barkley,NYG,RB,0,0,70,1,3,36,0,0
2022,6,00-0034844,S.Barkley,NYG,RB,0,0,83,1,3,12,0,0
2022,7,00-0034844,S.Barkley,NYG,RB,0,0,110,0,4,25,0,0
2022,8,00-0034844,S.Barkley,NYG,RB,0,0,53,1,3,9,0,0
2022,10,00-0034844,S.Barkley,NYG,RB,0,0,152,1,1,8,0,0
2022,11,00-0034844,S.Barkley,NYG,RB,0,0,22,0,2,13,0,0
2022,12,00-0034844,S.Barkley,NYG,RB,0,0,39,1,4,13,0,0
2022,13,00-0034844,S.Barkley,NYG,RB,0,0,63,1,5,18,0,0
2022,14,00-0034844,S.Barkley,NYG,RB,0,0,28,0,2,20,0,0
2022,15,00-0034844,S.Barkley,NYG,RB,0,0,87,1,5,33,0,0
2022,16,00-0034844,S.Barkley,NYG,RB,0,0,84,1,8,49,0,0
2022,17,00-0034844,S.Barkley,NYG,RB,0,0,58,0,2,-5,0,0
2022,19,00-0034844,S.Barkley,NYG,RB,0,0,53,2,5,56,0,0
2022,20,00-0034844,S.Barkley,NYG,RB,0,0,61,0,2,21,0,0
2022,1,00-0034845,S.Michel,LAC,RB,0,0,12,0,0,0,0,0
2022,2,00-0034845,S.Michel,LAC,RB,0,0,13,0,1,6,0,0
2022,3,00-0034845,S.Michel,LAC,RB,0,0,22,0,1,9,0,0
2022,4,00-0034845,S.Michel,LAC,RB,0,0,11,0,3,16,0,0
2022,5,00-0034845,S.Michel,LAC,RB,0,0,0,0,0,0,0,0
2022,6,00-0034845,S.Michel,LAC,RB,0,0,28,0,3,14,0,0
2022,7,00-0034845,S.Michel,LAC,RB,0,0,5,0,1,8,0,0
2022,9,00-0034845,S.Michel,LAC,RB,0,0,12,0,0,0,0,0
2022,10,00-0034845,S.Michel,LAC,RB,0,0,2,0,0,0,0,0
2022,11,00-0034845,S.Michel,LAC,RB,0,0,1,0,0,0,0,0
2022,1,00-0034854,K.Hodge,ATL,WR,0,0,0,0,3,38,0,0
2022,2,00-0034854,K.Hodge,ATL,WR,0,0,0,0,2,57,0,0
2022,4,00-0034854,K.Hodge,ATL,WR,0,0,0,0,0,0,0,0
2022,5,00-0034854,K.Hodge,ATL,WR,0,0,0,0,3,33,0,0
2022,9,00-0034854,K.Hodge,ATL,WR,0,0,0,0,1,19,0,0
2022,10,00-0034854,K.Hodge,ATL,WR,0,0,0,0,2,37,1,0
2022,11,00-0034854,K.Hodge,ATL,WR,0,0,0,0,1,13,0,0
2022,13,00-0034854,K.Hodge,ATL,WR,0,0,0,0,0,0,0,0
2022,17,00-0034854,K.Hodge,ATL,WR,0,0,0,0,1,5,0,0
2022,1,00-0034855,B.Mayfield,CAR,QB,235,1,6,1,0,0,0,0
2022,2,00-0034855,B.Mayfield,CAR,QB,145,1,35,0,0,0,0,0
2022,3,00-0034855,B.Mayfield,CAR,QB,170,1,-1,0,0,0,0,0
2022,4,00-0034855,B.Mayfield,CAR,QB,197,1,0,0,0,0,0,0
2022,5,00-0034855,B.Mayfield,CAR,QB,215,0,0,0,0,0,0,0
2022,9,00-0034855,B.Mayfield,CAR,QB,155,2,0,0,0,0,0,0
2022,11,00-0034855,B.Mayfield,CAR,QB,196,0,12,0,0,0,0,0
2022,14,00-0034855,B.Mayfield,LA,QB,230,1,10,0,0,0,0,0
2022,15,00-0034855,B.Mayfield,LA,QB,111,1,1,0,0,0,0,0
2022,16,00-0034855,B.Mayfield,LA,QB,230,2,2,0,0,0,0,0
2022,17,00-0034855,B.Mayfield,LA,QB,132,0,8,0,0,0,0,0
2022,18,00-0034855,B.Mayfield,LA,QB,147,0,16,0,0,0,0,0
2022,1,00-0034857,J.Allen,BUF,QB,297,3,56,1,0,0,0,0
2022,2,00-0034857,J.Allen,BUF,QB,317,4,10,0,0,0,0,0
2022,3,00-0034857,J.Allen,BUF,QB,400,2,47,0,0,0,0,0
2022,4,00-0034857,J.Allen,BUF,QB,213,1,70,1,0,0,0,0
2022,5,00-0034857,J.Allen,BUF,QB,424,4,42,0,0,0,0,0
2022,6,00-0034857,J.Allen,BUF,QB,329,3,32,0,0,0,0,0
2022,8,00-0034857,J.Allen,BUF,QB,218,2,49,0,0,0,0,0
2022,9,00-0034857,J.Allen,BUF,QB,205,0,86,2,0,0,0,0
2022,10,00-0034857,J.Allen,BUF,QB,330,1,84,0,0,0,0,0
2022,11,00-0034857,J.Allen,BUF,QB,197,1,7,0,0,0,0,0
2022,12,00-0034857,J.Allen,BUF,QB,253,2,78,1,0,0,0,0
2022,13,00-0034857,J.Allen,BUF,QB,223,2,20,0,0,0,0,0
2022,14,00-0034857,J.Allen,BUF,QB,147,1,47,1,0,0,0,0
2022,15,00-0034857,J.Allen,BUF,QB,304,4,77,0,0,0,0,0
2022,16,00-0034857,J.Allen,BUF,QB,172,2,41,1,0,0,0,0
2022,18,00-0034857,J.Allen,BUF,QB,254,3,16,0,0,0,0,0
2022,19,00-0034857,J.Allen,BUF,QB,352,3,20,0,0,0,0,0
2022,20,00-0034857,J.Allen,BUF,QB,264,0,26,1,0,0,0,0
2022,1,00-0034860,D.Pettis,CHI,WR,0,0,0,0,1,51,1,0
2022,4,00-0034860,D.Pettis,CHI,WR,0,0,0,0,0,0,0,0
2022,5,00-0034860,D.Pettis,CHI,WR,0,0,0,0,0,0,0,0
2022,6,00-0034860,D.Pettis,CHI,WR,0,0,0,0,4,84,1,0
2022,7,00-0034860,D.Pettis,CHI,WR,0,0,29,0,1,2,0,0
2022,8,00-0034860,D.Pettis,CHI,WR,0,0,0,0,4,18,0,0
2022,9,00-0034860,D.Pettis,CHI,WR,0,0,0,0,1,12,0,0
2022,10,00-0034860,D.Pettis,CHI,WR,0,0,8,0,1,9,0,0
2022,12,00-0034860,D.Pettis,CHI,WR,0,0,0,0,1,12,0,0
2022,13,00-0034860,D.Pettis,CHI,WR,0,0,0,0,1,14,0,0
2022,15,00-0034860,D.Pettis,CHI,WR,0,0,0,0,1,13,0,0
2022,16,00-0034860,D.Pettis,CHI,WR,0,0,0,0,2,11,1,0
2022,17,00-0034860,D.Pettis,CHI,WR,0,0,0,0,0,0,0,0
2022,18,00-0034860,D.Pettis,CHI,WR,0,0,0,0,2,19,0,0
2022,12,00-0034869,S.Darnold,CAR,QB,164,1,3,1,0,0,0,0
2022,14,00-0034869,S.Darnold,CAR,QB,120,1,30,0,0,0,0,0
2022,15,00-0034869,S.Darnold,CAR,QB,225,1,2,0,0,0,0,0
2022,16,00-0034869,S.Darnold,CAR,QB,250,1,19,1,0,0,0,0
2022,17,00-0034869,S.Darnold,CAR,QB,341,3,20,0,0,0,0,0
2022,18,00-0034869,S.Darnold,CAR,QB,43,0,32,0,0,0,0,0
2022,10,00-0034899,J.Wolford,LA,QB,212,1,3,0,0,0,0,0
2022,13,00-0034899,J.Wolford,LA,QB,178,0,29,0,0,0,0,0
2022,6,00-0034928,S.Sims,PIT,WR,0,0,-5,0,0,0,0,0
2022,8,00-0034928,S.Sims,PIT,WR,0,0,21,0,2,-1,0,0
2022,10,00-0034928,S.Sims,PIT,WR,0,0,2,0,1,15,0,0
2022,11,00-0034928,S.Sims,PIT,WR,0,0,-3,0,0,0,0,0
2022,12,00-0034928,S.Sims,PIT,WR,0,0,0,0,2,9,0,0
2022,13,00-0034928,S.Sims,PIT,WR,0,0,19,0,0,0,0,0
2022,14,00-0034928,S.Sims,PIT,WR,0,0,1,0,4,30,0,0
2022,15,00-0034928,S.Sims,PIT,WR,0,0,19,0,1,10,0,0
2022,16,00-0034928,S.Sims,PIT,WR,0,0,0,0,1,7,0,0
2022,17,00-0034928,S.Sims,PIT,WR,0,0,0,0,3,34,0,0
2022,18,00-0034928,S.Sims,PIT,WR,0,0,16,0,0,0,0,0
2022,7,00-0034955,B.Rypien,DEN,QB,225,0,9,0,0,0,0,0
2022,14,00-0034955,B.Rypien,DEN,QB,16,1,0,0,0,0,0,0
2022,15,00-0034955,B.Rypien,DEN,QB,197,1,-2,0,0,0,0,0
2022,16,00-0034955,B.Rypien,DEN,QB,45,0,0,0,0,0,0,0
2022,1,00-0034959,A.Beck,DEN,FB,0,0,0,0,2,52,0,0
2022,2,00-0034959,A.Beck,DEN,FB,0,0,-1,0,0,0,0,0
2022,5,00-0034959,A.Beck,DEN,FB,0,0,0,0,0,0,0,0
2022,6,00-0034959,A.Beck,DEN,FB,0,0,0,0,1,7,0,0
2022,7,00-0034959,A.Beck,DEN,FB,0,0,0,0,0,0,0,0
2022,15,00-0034959,A.Beck,DEN,FB,0,0,1,0,0,0,0,0
2022,17,00-0034959,A.Beck,DEN,FB,0,0,0,0,2,10,0,0
2022,18,00-0034959,A.Beck,DEN,FB,0,0,0,0,0,0,0,0
2022,1,00-0034960,J.Meyers,NE,WR,0,0,7,0,4,55,0,0
2022,2,00-0034960,J.Meyers,NE,WR,0,0,0,0,9,95,0,0
2022,5,00-0034960,J.Meyers,NE,WR,0,0,0,0,7,111,1,0
2022,6,00-0034960,J.Meyers,NE,WR,0,0,0,0,4,60,0,0
2022,7,00-0034960,J.Meyers,NE,WR,0,0,0,0,2,34,1,0
2022,8,00-0034960,J.Meyers,NE,WR,0,0,0,0,9,60,1,0
2022,9,00-0034960,J.Meyers,NE,WR,0,0,2,0,5,42,0,0
2022,11,00-0034960,J.Meyers,NE,WR,0,0,0,0,4,52,0,0
2022,12,00-0034960,J.Meyers,NE,WR,0,0,0,0,3,62,0,0
2022,13,00-0034960,J.Meyers,NE,WR,0,0,0,0,3,22,0,0
2022,15,00-0034960,J.Meyers,NE,WR,0,0,0,0,2,47,0,0
2022,16,00-0034960,J.Meyers,NE,WR,0,0,0,0,6,83,1,0
2022,17,00-0034960,J.Meyers,NE,WR,0,0,0,0,6,49,1,0
2022,18,00-0034960,J.Meyers,NE,WR,0,0,0,0,3,32,1,0
2022,1,00-0034970,I.Smith,MIN,TE,0,0,0,0,0,0,0,0
2022,2,00-0034970,I.Smith,MIN,TE,0,0,0,0,5,36,1,0
2022,3,00-0034970,I.Smith,MIN,TE,0,0,0,0,2,32,0,0
2022,4,00-0034970,I.Smith,MIN,TE,0,0,0,0,3,23,0,0
2022,5,00-0034970,I.Smith,MIN,TE,0,0,0,0,4,42,0,0
2022,6,00-0034970,I.Smith,MIN,TE,0,0,0,0,4,7,1,0
2022,8,00-0034970,I.Smith,MIN,TE,0,0,0,0,4,28,0,0
2022,18,00-0034970,I.Smith,MIN,TE,0,0,0,0,3,14,0,0
2022,19,00-0034970,I.Smith,MIN,TE,0,0,0,0,1,3,1,0
2022,1,00-0034972,A.Mattison,MIN,RB,0,0,36,0,0,0,0,0
2022,2,00-0034972,A.Mattison,MIN,RB,0,0,8,0,3,6,0,0
2022,3,00-0034972,A.Mattison,MIN,RB,0,0,28,1,1,16,0,0
2022,4,00-0034972,A.Mattison,MIN,RB,0,0,3,0,1,15,1,0
2022,5,00-0034972,A.Mattison,MIN,RB,0,0,19,0,3,21,0,0
2022,6,00-0034972,A.Mattison,MIN,RB,0,0,3,0,0,0,0,0
2022,8,00-0034972,A.Mattison,MIN,RB,0,0,40,1,0,0,0,0
2022,9,00-0034972,A.Mattison,MIN,RB,0,0,1,0,1,0,0,0
2022,10,00-0034972,A.Mattison,MIN,RB,0,0,11,0,1,8,0,0
2022,11,00-0034972,A.Mattison,MIN,RB,0,0,0,0,1,8,0,0
2022,12,00-0034972,A.Mattison,MIN,RB,0,0,11,0,0,0,0,0
2022,13,00-0034972,A.Mattison,MIN,RB,0,0,14,1,2,4,0,0
2022,14,00-0034972,A.Mattison,MIN,RB,0,0,-1,0,0,0,0,0
2022,15,00-0034972,A.Mattison,MIN,RB,0,0,1,0,0,0,0,0
2022,16,00-0034972,A.Mattison,MIN,RB,0,0,17,0,0,0,0,0
2022,17,00-0034972,A.Mattison,MIN,RB,0,0,38,0,1,7,0,0
2022,18,00-0034972,A.Mattison,MIN,RB,0,0,54,2,1,6,0,0
2022,19,00-0034972,A.Mattison,MIN,RB,0,0,0,0,1,2,0,0
2022,1,00-0034975,J.Hill,BAL,RB,0,0,4,0,2,7,0,0
2022,2,00-0034975,J.Hill,BAL,RB,0,0,16,0,0,0,0,0
2022,3,00-0034975,J.Hill,BAL,RB,0,0,60,0,0,0,0,0
2022,4,00-0034975,J.Hill,BAL,RB,0,0,45,0,2,12,0,0
2022,7,00-0034975,J.Hill,BAL,RB,0,0,26,0,0,0,0,0
2022,8,00-0034975,J.Hill,BAL,RB,0,0,28,0,0,0,0,0
2022,9,00-0034975,J.Hill,BAL,RB,0,0,11,0,1,8,0,0
2022,11,00-0034975,J.Hill,BAL,RB,0,0,30,0,3,8,0,0
2022,12,00-0034975,J.Hill,BAL,RB,0,0,3,0,0,0,0,0
2022,13,00-0034975,J.Hill,BAL,RB,0,0,2,0,2,4,0,0
2022,15,00-0034975,J.Hill,BAL,RB,0,0,3,0,1,15,0,0
2022,16,00-0034975,J.Hill,BAL,RB,0,0,0,0,1,4,0,0
2022,18,00-0034975,J.Hill,BAL,RB,0,0,34,0,0,0,0,0
2022,19,00-0034975,J.Hill,BAL,RB,0,0,0,0,2,10,0,0
2022,2,00-0034981,F.Moreau,LV,TE,0,0,0,0,3,30,0,0
2022,3,00-0034981,F.Moreau,LV,TE,0,0,0,0,3,44,0,0
2022,7,00-0034981,F.Moreau,LV,TE,0,0,0,0,3,28,0,0
2022,8,00-0034981,F.Moreau,LV,TE,0,0,0,0,6,31,0,0
2022,9,00-0034981,F.Moreau,LV,TE,0,0,0,0,2,42,0,0
2022,10,00-0034981,F.Moreau,LV,TE,0,0,0,0,3,43,1,0
2022,11,00-0034981,F.Moreau,LV,TE,0,0,0,0,1,33,0,0
2022,12,00-0034981,F.Moreau,LV,TE,0,0,0,0,3,33,1,0
2022,13,00-0034981,F.Moreau,LV,TE,0,0,0,0,1,32,0,0
2022,14,00-0034981,F.Moreau,LV,TE,0,0,0,0,0,0,0,0
2022,15,00-0034981,F.Moreau,LV,TE,0,0,0,0,2,20,0,0
2022,16,00-0034981,F.Moreau,LV,TE,0,0,0,0,2,19,0,0
2022,17,00-0034981,F.Moreau,LV,TE,0,0,0,0,3,55,0,0
2022,18,00-0034981,F.Moreau,LV,TE,0,0,0,0,1,10,0,0
2022,1,00-0034983,H.Renfrow,LV,WR,0,0,0,0,3,21,0,0
2022,2,00-0034983,H.Renfrow,LV,WR,0,0,0,0,7,59,0,0
2022,5,00-0034983,H.Renfrow,LV,WR,0,0,0,0,4,25,0,0
2022,7,00-0034983,H.Renfrow,LV,WR,0,0,0,0,3,55,0,0
2022,8,00-0034983,H.Renfrow,LV,WR,0,0,0,0,1,6,0,0
2022,9,00-0034983,H.Renfrow,LV,WR,0,0,0,0,3,26,0,0
2022,15,00-0034983,H.Renfrow,LV,WR,0,0,0,0,1,14,0,0
2022,16,00-0034983,H.Renfrow,LV,WR,0,0,0,0,4,42,1,0
2022,17,00-0034983,H.Renfrow,LV,WR,0,0,0,0,3,19,0,0
2022,18,00-0034983,H.Renfrow,LV,WR,0,0,0,0,7,63,1,0
2022,1,00-0035021,A.Dulin,IND,WR,0,0,0,0,3,46,0,0
2022,2,00-0035021,A.Dulin,IND,WR,0,0,3,0,5,79,0,0
2022,3,00-0035021,A.Dulin,IND,WR,0,0,0,0,1,7,0,0
2022,4,00-0035021,A.Dulin,IND,WR,0,0,0,0,2,18,0,0
2022,5,00-0035021,A.Dulin,IND,WR,0,0,0,0,1,18,0,0
2022,13,00-0035021,A.Dulin,IND,WR,0,0,0,0,1,14,1,0
2022,15,00-0035021,A.Dulin,IND,WR,0,0,5,0,2,25,0,0
2022,3,00-0035022,P.Hart,SEA,WR,0,0,0,0,1,15,0,0
2022,15,00-0035022,P.Hart,SEA,WR,0,0,0,0,1,3,0,0
2022,16,00-0035022,P.Hart,SEA,WR,0,0,0,0,1,2,0,0
2022,17,00-0035040,D.Blough,ARI,QB,222,1,7,0,0,0,0,0
2022,18,00-0035040,D.Blough,ARI,QB,180,1,-2,0,0,0,0,0
2022,5,00-0035042,J.Gillan,NYG,P,0,0,-3,0,0,0,0,0
2022,14,00-0035042,J.Gillan,NYG,P,0,0,0,0,0,0,0,0
2022,18,00-0035042,J.Gillan,NYG,P,0,0,0,0,0,0,0,0
2022,12,00-0035099,K.Blasingame,CHI,FB,0,0,0,0,0,0,0,0
2022,1,00-0035125,A.Ingold,MIA,FB,0,0,2,0,1,8,0,0
2022,2,00-0035125,A.Ingold,MIA,FB,0,0,1,0,2,15,0,0
2022,3,00-0035125,A.Ingold,MIA,FB,0,0,0,0,0,0,0,0
2022,6,00-0035125,A.Ingold,MIA,FB,0,0,2,0,2,10,0,0
2022,8,00-0035125,A.Ingold,MIA,FB,0,0,1,1,1,5,0,0
2022,10,00-0035125,A.Ingold,MIA,FB,0,0,0,0,4,45,1,0
2022,12,00-0035125,A.Ingold,MIA,FB,0,0,0,0,1,0,0,0
2022,13,00-0035125,A.Ingold,MIA,FB,0,0,0,0,3,15,0,0
2022,14,00-0035125,A.Ingold,MIA,FB,0,0,0,0,0,0,0,0
2022,15,00-0035125,A.Ingold,MIA,FB,0,0,2,0,1,7,0,0
2022,16,00-0035125,A.Ingold,MIA,FB,0,0,0,0,0,0,0,0
2022,17,00-0035125,A.Ingold,MIA,FB,0,0,0,0,0,0,0,0
2022,17,00-0035133,K.Nixon,GB,CB,0,0,0,0,0,0,0,0
2022,1,00-0035140,M.Hardman,KC,WR,0,0,0,0,3,16,1,0
2022,2,00-0035140,M.Hardman,KC,WR,0,0,-4,0,3,49,0,0
2022,3,00-0035140,M.Hardman,KC,WR,0,0,0,0,1,2,0,0
2022,4,00-0035140,M.Hardman,KC,WR,0,0,0,0,1,4,0,0
2022,5,00-0035140,M.Hardman,KC,WR,0,0,7,0,4,73,0,0
2022,6,00-0035140,M.Hardman,KC,WR,0,0,0,0,3,42,1,0
2022,7,00-0035140,M.Hardman,KC,WR,0,0,28,2,4,32,1,0
2022,9,00-0035140,M.Hardman,KC,WR,0,0,0,0,6,79,1,0
2022,21,00-0035140,M.Hardman,KC,WR,0,0,7,0,2,10,0,0
2022,1,00-0035146,T.McSorley,ARI,QB,12,0,20,0,0,0,0,0
2022,11,00-0035146,T.McSorley,ARI,QB,59,0,6,0,0,0,0,0
2022,15,00-0035146,T.McSorley,ARI,QB,95,0,8,0,0,0,0,0
2022,16,00-0035146,T.McSorley,ARI,QB,217,0,14,0,0,0,0,0
2022,18,00-0035146,T.McSorley,ARI,QB,29,0,13,0,0,0,0,0
2022,4,00-0035156,J.Fox,DET,P,6,0,0,0,0,0,0,0
2022,5,00-0035184,D.Ozigbo,DEN,RB,0,0,2,0,0,0,0,0
2022,12,00-0035184,D.Ozigbo,DEN,RB,0,0,0,0,1,3,0,0
2022,15,00-0035184,D.Ozigbo,DEN,RB,0,0,2,0,0,0,0,0
2022,1,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,4,49,0,0
2022,2,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,2,21,1,0
2022,3,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,2,49,0,0
2022,4,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,2,55,0,0
2022,5,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,2,39,1,0
2022,6,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,4,58,0,0
2022,7,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,3,31,0,0
2022,8,00-0035208,O.Zaccheaus,ATL,WR,0,0,-6,0,1,10,0,0
2022,9,00-0035208,O.Zaccheaus,ATL,WR,0,0,0,0,2,19,0,0
